income,type,rate,label,label2
7500,income_tax,0.0,Income Tax,Income Tax
7500,plus_nics,0.0,+ National Insurance,Income Tax + NIC
7500,plus_PA_withdrawl,0.0,+ Personal Allowance Withdrawal,Income Tax + NIC + Taper
7500,plus_child_benefit_withdrawal,0.0,+ Child Benefit Withdrawal,+ Child Benefit Withdrawal
7500,plus_student_loans,0.0,+ Student Loans,+ Student Loans
7600,income_tax,0.0,Income Tax,Income Tax
7600,plus_nics,0.0,+ National Insurance,Income Tax + NIC
7600,plus_PA_withdrawl,0.0,+ Personal Allowance Withdrawal,Income Tax + NIC + Taper
7600,plus_child_benefit_withdrawal,0.0,+ Child Benefit Withdrawal,+ Child Benefit Withdrawal
7600,plus_student_loans,0.0,+ Student Loans,+ Student Loans
7700,income_tax,0.0,Income Tax,Income Tax
7700,plus_nics,0.0,+ National Insurance,Income Tax + NIC
7700,plus_PA_withdrawl,0.0,+ Personal Allowance Withdrawal,Income Tax + NIC + Taper
7700,plus_child_benefit_withdrawal,0.0,+ Child Benefit Withdrawal,+ Child Benefit Withdrawal
7700,plus_student_loans,0.0,+ Student Loans,+ Student Loans
7800,income_tax,0.0,Income Tax,Income Tax
7800,plus_nics,0.0,+ National Insurance,Income Tax + NIC
7800,plus_PA_withdrawl,0.0,+ Personal Allowance Withdrawal,Income Tax + NIC + Taper
7800,plus_child_benefit_withdrawal,0.0,+ Child Benefit Withdrawal,+ Child Benefit Withdrawal
7800,plus_student_loans,0.0,+ Student Loans,+ Student Loans
7900,income_tax,0.0,Income Tax,Income Tax
7900,plus_nics,0.0,+ National Insurance,Income Tax + NIC
7900,plus_PA_withdrawl,0.0,+ Personal Allowance Withdrawal,Income Tax + NIC + Taper
7900,plus_child_benefit_withdrawal,0.0,+ Child Benefit Withdrawal,+ Child Benefit Withdrawal
7900,plus_student_loans,0.0,+ Student Loans,+ Student Loans
8000,income_tax,0.0,Income Tax,Income Tax
8000,plus_nics,0.0,+ National Insurance,Income Tax + NIC
8000,plus_PA_withdrawl,0.0,+ Personal Allowance Withdrawal,Income Tax + NIC + Taper
8000,plus_child_benefit_withdrawal,0.0,+ Child Benefit Withdrawal,+ Child Benefit Withdrawal
8000,plus_student_loans,0.0,+ Student Loans,+ Student Loans
8100,income_tax,0.0,Income Tax,Income Tax
8100,plus_nics,0.0,+ National Insurance,Income Tax + NIC
8100,plus_PA_withdrawl,0.0,+ Personal Allowance Withdrawal,Income Tax + NIC + Taper
8100,plus_child_benefit_withdrawal,0.0,+ Child Benefit Withdrawal,+ Child Benefit Withdrawal
8100,plus_student_loans,0.0,+ Student Loans,+ Student Loans
8200,income_tax,0.0,Income Tax,Income Tax
8200,plus_nics,0.0,+ National Insurance,Income Tax + NIC
8200,plus_PA_withdrawl,0.0,+ Personal Allowance Withdrawal,Income Tax + NIC + Taper
8200,plus_child_benefit_withdrawal,0.0,+ Child Benefit Withdrawal,+ Child Benefit Withdrawal
8200,plus_student_loans,0.0,+ Student Loans,+ Student Loans
8300,income_tax,0.0,Income Tax,Income Tax
8300,plus_nics,0.0,+ National Insurance,Income Tax + NIC
8300,plus_PA_withdrawl,0.0,+ Personal Allowance Withdrawal,Income Tax + NIC + Taper
8300,plus_child_benefit_withdrawal,0.0,+ Child Benefit Withdrawal,+ Child Benefit Withdrawal
8300,plus_student_loans,0.0,+ Student Loans,+ Student Loans
8400,income_tax,0.0,Income Tax,Income Tax
8400,plus_nics,0.0,+ National Insurance,Income Tax + NIC
8400,plus_PA_withdrawl,0.0,+ Personal Allowance Withdrawal,Income Tax + NIC + Taper
8400,plus_child_benefit_withdrawal,0.0,+ Child Benefit Withdrawal,+ Child Benefit Withdrawal
8400,plus_student_loans,0.0,+ Student Loans,+ Student Loans
8500,income_tax,0.0,Income Tax,Income Tax
8500,plus_nics,0.0,+ National Insurance,Income Tax + NIC
8500,plus_PA_withdrawl,0.0,+ Personal Allowance Withdrawal,Income Tax + NIC + Taper
8500,plus_child_benefit_withdrawal,0.0,+ Child Benefit Withdrawal,+ Child Benefit Withdrawal
8500,plus_student_loans,0.0,+ Student Loans,+ Student Loans
8600,income_tax,0.0,Income Tax,Income Tax
8600,plus_nics,0.0,+ National Insurance,Income Tax + NIC
8600,plus_PA_withdrawl,0.0,+ Personal Allowance Withdrawal,Income Tax + NIC + Taper
8600,plus_child_benefit_withdrawal,0.0,+ Child Benefit Withdrawal,+ Child Benefit Withdrawal
8600,plus_student_loans,0.0,+ Student Loans,+ Student Loans
8700,income_tax,0.0,Income Tax,Income Tax
8700,plus_nics,0.0,+ National Insurance,Income Tax + NIC
8700,plus_PA_withdrawl,0.0,+ Personal Allowance Withdrawal,Income Tax + NIC + Taper
8700,plus_child_benefit_withdrawal,0.0,+ Child Benefit Withdrawal,+ Child Benefit Withdrawal
8700,plus_student_loans,0.0,+ Student Loans,+ Student Loans
8800,income_tax,0.0,Income Tax,Income Tax
8800,plus_nics,0.0,+ National Insurance,Income Tax + NIC
8800,plus_PA_withdrawl,0.0,+ Personal Allowance Withdrawal,Income Tax + NIC + Taper
8800,plus_child_benefit_withdrawal,0.0,+ Child Benefit Withdrawal,+ Child Benefit Withdrawal
8800,plus_student_loans,0.0,+ Student Loans,+ Student Loans
8900,income_tax,0.0,Income Tax,Income Tax
8900,plus_nics,0.0,+ National Insurance,Income Tax + NIC
8900,plus_PA_withdrawl,0.0,+ Personal Allowance Withdrawal,Income Tax + NIC + Taper
8900,plus_child_benefit_withdrawal,0.0,+ Child Benefit Withdrawal,+ Child Benefit Withdrawal
8900,plus_student_loans,0.0,+ Student Loans,+ Student Loans
9000,income_tax,0.0,Income Tax,Income Tax
9000,plus_nics,0.0,+ National Insurance,Income Tax + NIC
9000,plus_PA_withdrawl,0.0,+ Personal Allowance Withdrawal,Income Tax + NIC + Taper
9000,plus_child_benefit_withdrawal,0.0,+ Child Benefit Withdrawal,+ Child Benefit Withdrawal
9000,plus_student_loans,0.0,+ Student Loans,+ Student Loans
9100,income_tax,0.0,Income Tax,Income Tax
9100,plus_nics,0.0,+ National Insurance,Income Tax + NIC
9100,plus_PA_withdrawl,0.0,+ Personal Allowance Withdrawal,Income Tax + NIC + Taper
9100,plus_child_benefit_withdrawal,0.0,+ Child Benefit Withdrawal,+ Child Benefit Withdrawal
9100,plus_student_loans,0.0,+ Student Loans,+ Student Loans
9200,income_tax,0.0,Income Tax,Income Tax
9200,plus_nics,0.0,+ National Insurance,Income Tax + NIC
9200,plus_PA_withdrawl,0.0,+ Personal Allowance Withdrawal,Income Tax + NIC + Taper
9200,plus_child_benefit_withdrawal,0.0,+ Child Benefit Withdrawal,+ Child Benefit Withdrawal
9200,plus_student_loans,0.0,+ Student Loans,+ Student Loans
9300,income_tax,0.0,Income Tax,Income Tax
9300,plus_nics,0.0,+ National Insurance,Income Tax + NIC
9300,plus_PA_withdrawl,0.0,+ Personal Allowance Withdrawal,Income Tax + NIC + Taper
9300,plus_child_benefit_withdrawal,0.0,+ Child Benefit Withdrawal,+ Child Benefit Withdrawal
9300,plus_student_loans,0.0,+ Student Loans,+ Student Loans
9400,income_tax,0.0,Income Tax,Income Tax
9400,plus_nics,0.0,+ National Insurance,Income Tax + NIC
9400,plus_PA_withdrawl,0.0,+ Personal Allowance Withdrawal,Income Tax + NIC + Taper
9400,plus_child_benefit_withdrawal,0.0,+ Child Benefit Withdrawal,+ Child Benefit Withdrawal
9400,plus_student_loans,0.0,+ Student Loans,+ Student Loans
9500,income_tax,0.0,Income Tax,Income Tax
9500,plus_nics,0.0,+ National Insurance,Income Tax + NIC
9500,plus_PA_withdrawl,0.0,+ Personal Allowance Withdrawal,Income Tax + NIC + Taper
9500,plus_child_benefit_withdrawal,0.0,+ Child Benefit Withdrawal,+ Child Benefit Withdrawal
9500,plus_student_loans,0.0,+ Student Loans,+ Student Loans
9600,income_tax,0.0,Income Tax,Income Tax
9600,plus_nics,0.0,+ National Insurance,Income Tax + NIC
9600,plus_PA_withdrawl,0.0,+ Personal Allowance Withdrawal,Income Tax + NIC + Taper
9600,plus_child_benefit_withdrawal,0.0,+ Child Benefit Withdrawal,+ Child Benefit Withdrawal
9600,plus_student_loans,0.0,+ Student Loans,+ Student Loans
9700,income_tax,0.0,Income Tax,Income Tax
9700,plus_nics,0.0,+ National Insurance,Income Tax + NIC
9700,plus_PA_withdrawl,0.0,+ Personal Allowance Withdrawal,Income Tax + NIC + Taper
9700,plus_child_benefit_withdrawal,0.0,+ Child Benefit Withdrawal,+ Child Benefit Withdrawal
9700,plus_student_loans,0.0,+ Student Loans,+ Student Loans
9800,income_tax,0.0,Income Tax,Income Tax
9800,plus_nics,0.0,+ National Insurance,Income Tax + NIC
9800,plus_PA_withdrawl,0.0,+ Personal Allowance Withdrawal,Income Tax + NIC + Taper
9800,plus_child_benefit_withdrawal,0.0,+ Child Benefit Withdrawal,+ Child Benefit Withdrawal
9800,plus_student_loans,0.0,+ Student Loans,+ Student Loans
9900,income_tax,0.0,Income Tax,Income Tax
9900,plus_nics,0.0,+ National Insurance,Income Tax + NIC
9900,plus_PA_withdrawl,0.0,+ Personal Allowance Withdrawal,Income Tax + NIC + Taper
9900,plus_child_benefit_withdrawal,0.0,+ Child Benefit Withdrawal,+ Child Benefit Withdrawal
9900,plus_student_loans,0.0,+ Student Loans,+ Student Loans
10000,income_tax,0.0,Income Tax,Income Tax
10000,plus_nics,0.0,+ National Insurance,Income Tax + NIC
10000,plus_PA_withdrawl,0.0,+ Personal Allowance Withdrawal,Income Tax + NIC + Taper
10000,plus_child_benefit_withdrawal,0.0,+ Child Benefit Withdrawal,+ Child Benefit Withdrawal
10000,plus_student_loans,0.0,+ Student Loans,+ Student Loans
10100,income_tax,0.0,Income Tax,Income Tax
10100,plus_nics,0.0,+ National Insurance,Income Tax + NIC
10100,plus_PA_withdrawl,0.0,+ Personal Allowance Withdrawal,Income Tax + NIC + Taper
10100,plus_child_benefit_withdrawal,0.0,+ Child Benefit Withdrawal,+ Child Benefit Withdrawal
10100,plus_student_loans,0.0,+ Student Loans,+ Student Loans
10200,income_tax,0.0,Income Tax,Income Tax
10200,plus_nics,0.0,+ National Insurance,Income Tax + NIC
10200,plus_PA_withdrawl,0.0,+ Personal Allowance Withdrawal,Income Tax + NIC + Taper
10200,plus_child_benefit_withdrawal,0.0,+ Child Benefit Withdrawal,+ Child Benefit Withdrawal
10200,plus_student_loans,0.0,+ Student Loans,+ Student Loans
10300,income_tax,0.0,Income Tax,Income Tax
10300,plus_nics,0.0,+ National Insurance,Income Tax + NIC
10300,plus_PA_withdrawl,0.0,+ Personal Allowance Withdrawal,Income Tax + NIC + Taper
10300,plus_child_benefit_withdrawal,0.0,+ Child Benefit Withdrawal,+ Child Benefit Withdrawal
10300,plus_student_loans,0.0,+ Student Loans,+ Student Loans
10400,income_tax,0.0,Income Tax,Income Tax
10400,plus_nics,0.0,+ National Insurance,Income Tax + NIC
10400,plus_PA_withdrawl,0.0,+ Personal Allowance Withdrawal,Income Tax + NIC + Taper
10400,plus_child_benefit_withdrawal,0.0,+ Child Benefit Withdrawal,+ Child Benefit Withdrawal
10400,plus_student_loans,0.0,+ Student Loans,+ Student Loans
10500,income_tax,0.0,Income Tax,Income Tax
10500,plus_nics,0.0,+ National Insurance,Income Tax + NIC
10500,plus_PA_withdrawl,0.0,+ Personal Allowance Withdrawal,Income Tax + NIC + Taper
10500,plus_child_benefit_withdrawal,0.0,+ Child Benefit Withdrawal,+ Child Benefit Withdrawal
10500,plus_student_loans,0.0,+ Student Loans,+ Student Loans
10600,income_tax,0.0,Income Tax,Income Tax
10600,plus_nics,0.0,+ National Insurance,Income Tax + NIC
10600,plus_PA_withdrawl,0.0,+ Personal Allowance Withdrawal,Income Tax + NIC + Taper
10600,plus_child_benefit_withdrawal,0.0,+ Child Benefit Withdrawal,+ Child Benefit Withdrawal
10600,plus_student_loans,0.0,+ Student Loans,+ Student Loans
10700,income_tax,0.0,Income Tax,Income Tax
10700,plus_nics,0.0,+ National Insurance,Income Tax + NIC
10700,plus_PA_withdrawl,0.0,+ Personal Allowance Withdrawal,Income Tax + NIC + Taper
10700,plus_child_benefit_withdrawal,0.0,+ Child Benefit Withdrawal,+ Child Benefit Withdrawal
10700,plus_student_loans,0.0,+ Student Loans,+ Student Loans
10800,income_tax,0.0,Income Tax,Income Tax
10800,plus_nics,0.0,+ National Insurance,Income Tax + NIC
10800,plus_PA_withdrawl,0.0,+ Personal Allowance Withdrawal,Income Tax + NIC + Taper
10800,plus_child_benefit_withdrawal,0.0,+ Child Benefit Withdrawal,+ Child Benefit Withdrawal
10800,plus_student_loans,0.0,+ Student Loans,+ Student Loans
10900,income_tax,0.0,Income Tax,Income Tax
10900,plus_nics,0.0,+ National Insurance,Income Tax + NIC
10900,plus_PA_withdrawl,0.0,+ Personal Allowance Withdrawal,Income Tax + NIC + Taper
10900,plus_child_benefit_withdrawal,0.0,+ Child Benefit Withdrawal,+ Child Benefit Withdrawal
10900,plus_student_loans,0.0,+ Student Loans,+ Student Loans
11000,income_tax,0.0,Income Tax,Income Tax
11000,plus_nics,0.0,+ National Insurance,Income Tax + NIC
11000,plus_PA_withdrawl,0.0,+ Personal Allowance Withdrawal,Income Tax + NIC + Taper
11000,plus_child_benefit_withdrawal,0.0,+ Child Benefit Withdrawal,+ Child Benefit Withdrawal
11000,plus_student_loans,0.0,+ Student Loans,+ Student Loans
11100,income_tax,0.0,Income Tax,Income Tax
11100,plus_nics,0.0,+ National Insurance,Income Tax + NIC
11100,plus_PA_withdrawl,0.0,+ Personal Allowance Withdrawal,Income Tax + NIC + Taper
11100,plus_child_benefit_withdrawal,0.0,+ Child Benefit Withdrawal,+ Child Benefit Withdrawal
11100,plus_student_loans,0.0,+ Student Loans,+ Student Loans
11200,income_tax,0.0,Income Tax,Income Tax
11200,plus_nics,0.0,+ National Insurance,Income Tax + NIC
11200,plus_PA_withdrawl,0.0,+ Personal Allowance Withdrawal,Income Tax + NIC + Taper
11200,plus_child_benefit_withdrawal,0.0,+ Child Benefit Withdrawal,+ Child Benefit Withdrawal
11200,plus_student_loans,0.0,+ Student Loans,+ Student Loans
11300,income_tax,0.0,Income Tax,Income Tax
11300,plus_nics,0.0,+ National Insurance,Income Tax + NIC
11300,plus_PA_withdrawl,0.0,+ Personal Allowance Withdrawal,Income Tax + NIC + Taper
11300,plus_child_benefit_withdrawal,0.0,+ Child Benefit Withdrawal,+ Child Benefit Withdrawal
11300,plus_student_loans,0.0,+ Student Loans,+ Student Loans
11400,income_tax,0.0,Income Tax,Income Tax
11400,plus_nics,0.0,+ National Insurance,Income Tax + NIC
11400,plus_PA_withdrawl,0.0,+ Personal Allowance Withdrawal,Income Tax + NIC + Taper
11400,plus_child_benefit_withdrawal,0.0,+ Child Benefit Withdrawal,+ Child Benefit Withdrawal
11400,plus_student_loans,0.0,+ Student Loans,+ Student Loans
11500,income_tax,0.0,Income Tax,Income Tax
11500,plus_nics,0.0,+ National Insurance,Income Tax + NIC
11500,plus_PA_withdrawl,0.0,+ Personal Allowance Withdrawal,Income Tax + NIC + Taper
11500,plus_child_benefit_withdrawal,0.0,+ Child Benefit Withdrawal,+ Child Benefit Withdrawal
11500,plus_student_loans,0.0,+ Student Loans,+ Student Loans
11600,income_tax,0.0,Income Tax,Income Tax
11600,plus_nics,0.0,+ National Insurance,Income Tax + NIC
11600,plus_PA_withdrawl,0.0,+ Personal Allowance Withdrawal,Income Tax + NIC + Taper
11600,plus_child_benefit_withdrawal,0.0,+ Child Benefit Withdrawal,+ Child Benefit Withdrawal
11600,plus_student_loans,0.0,+ Student Loans,+ Student Loans
11700,income_tax,0.0,Income Tax,Income Tax
11700,plus_nics,0.0,+ National Insurance,Income Tax + NIC
11700,plus_PA_withdrawl,0.0,+ Personal Allowance Withdrawal,Income Tax + NIC + Taper
11700,plus_child_benefit_withdrawal,0.0,+ Child Benefit Withdrawal,+ Child Benefit Withdrawal
11700,plus_student_loans,0.0,+ Student Loans,+ Student Loans
11800,income_tax,0.0,Income Tax,Income Tax
11800,plus_nics,0.0,+ National Insurance,Income Tax + NIC
11800,plus_PA_withdrawl,0.0,+ Personal Allowance Withdrawal,Income Tax + NIC + Taper
11800,plus_child_benefit_withdrawal,0.0,+ Child Benefit Withdrawal,+ Child Benefit Withdrawal
11800,plus_student_loans,0.0,+ Student Loans,+ Student Loans
11900,income_tax,0.0,Income Tax,Income Tax
11900,plus_nics,0.0,+ National Insurance,Income Tax + NIC
11900,plus_PA_withdrawl,0.0,+ Personal Allowance Withdrawal,Income Tax + NIC + Taper
11900,plus_child_benefit_withdrawal,0.0,+ Child Benefit Withdrawal,+ Child Benefit Withdrawal
11900,plus_student_loans,0.0,+ Student Loans,+ Student Loans
12000,income_tax,0.0,Income Tax,Income Tax
12000,plus_nics,0.0,+ National Insurance,Income Tax + NIC
12000,plus_PA_withdrawl,0.0,+ Personal Allowance Withdrawal,Income Tax + NIC + Taper
12000,plus_child_benefit_withdrawal,0.0,+ Child Benefit Withdrawal,+ Child Benefit Withdrawal
12000,plus_student_loans,0.0,+ Student Loans,+ Student Loans
12100,income_tax,0.0,Income Tax,Income Tax
12100,plus_nics,0.0,+ National Insurance,Income Tax + NIC
12100,plus_PA_withdrawl,0.0,+ Personal Allowance Withdrawal,Income Tax + NIC + Taper
12100,plus_child_benefit_withdrawal,0.0,+ Child Benefit Withdrawal,+ Child Benefit Withdrawal
12100,plus_student_loans,0.0,+ Student Loans,+ Student Loans
12200,income_tax,0.0,Income Tax,Income Tax
12200,plus_nics,0.0,+ National Insurance,Income Tax + NIC
12200,plus_PA_withdrawl,0.0,+ Personal Allowance Withdrawal,Income Tax + NIC + Taper
12200,plus_child_benefit_withdrawal,0.0,+ Child Benefit Withdrawal,+ Child Benefit Withdrawal
12200,plus_student_loans,0.0,+ Student Loans,+ Student Loans
12300,income_tax,0.0,Income Tax,Income Tax
12300,plus_nics,0.0,+ National Insurance,Income Tax + NIC
12300,plus_PA_withdrawl,0.0,+ Personal Allowance Withdrawal,Income Tax + NIC + Taper
12300,plus_child_benefit_withdrawal,0.0,+ Child Benefit Withdrawal,+ Child Benefit Withdrawal
12300,plus_student_loans,0.0,+ Student Loans,+ Student Loans
12400,income_tax,0.0,Income Tax,Income Tax
12400,plus_nics,0.0,+ National Insurance,Income Tax + NIC
12400,plus_PA_withdrawl,0.0,+ Personal Allowance Withdrawal,Income Tax + NIC + Taper
12400,plus_child_benefit_withdrawal,0.0,+ Child Benefit Withdrawal,+ Child Benefit Withdrawal
12400,plus_student_loans,0.0,+ Student Loans,+ Student Loans
12500,income_tax,0.0,Income Tax,Income Tax
12500,plus_nics,0.0,+ National Insurance,Income Tax + NIC
12500,plus_PA_withdrawl,0.0,+ Personal Allowance Withdrawal,Income Tax + NIC + Taper
12500,plus_child_benefit_withdrawal,0.0,+ Child Benefit Withdrawal,+ Child Benefit Withdrawal
12500,plus_student_loans,0.0,+ Student Loans,+ Student Loans
12600,income_tax,0.2,Income Tax,Income Tax
12600,plus_nics,0.28,+ National Insurance,Income Tax + NIC
12600,plus_PA_withdrawl,0.28,+ Personal Allowance Withdrawal,Income Tax + NIC + Taper
12600,plus_child_benefit_withdrawal,0.28,+ Child Benefit Withdrawal,+ Child Benefit Withdrawal
12600,plus_student_loans,0.28,+ Student Loans,+ Student Loans
12700,income_tax,0.2,Income Tax,Income Tax
12700,plus_nics,0.28,+ National Insurance,Income Tax + NIC
12700,plus_PA_withdrawl,0.28,+ Personal Allowance Withdrawal,Income Tax + NIC + Taper
12700,plus_child_benefit_withdrawal,0.28,+ Child Benefit Withdrawal,+ Child Benefit Withdrawal
12700,plus_student_loans,0.28,+ Student Loans,+ Student Loans
12800,income_tax,0.2,Income Tax,Income Tax
12800,plus_nics,0.28,+ National Insurance,Income Tax + NIC
12800,plus_PA_withdrawl,0.28,+ Personal Allowance Withdrawal,Income Tax + NIC + Taper
12800,plus_child_benefit_withdrawal,0.28,+ Child Benefit Withdrawal,+ Child Benefit Withdrawal
12800,plus_student_loans,0.28,+ Student Loans,+ Student Loans
12900,income_tax,0.2,Income Tax,Income Tax
12900,plus_nics,0.28,+ National Insurance,Income Tax + NIC
12900,plus_PA_withdrawl,0.28,+ Personal Allowance Withdrawal,Income Tax + NIC + Taper
12900,plus_child_benefit_withdrawal,0.28,+ Child Benefit Withdrawal,+ Child Benefit Withdrawal
12900,plus_student_loans,0.28,+ Student Loans,+ Student Loans
13000,income_tax,0.2,Income Tax,Income Tax
13000,plus_nics,0.28,+ National Insurance,Income Tax + NIC
13000,plus_PA_withdrawl,0.28,+ Personal Allowance Withdrawal,Income Tax + NIC + Taper
13000,plus_child_benefit_withdrawal,0.28,+ Child Benefit Withdrawal,+ Child Benefit Withdrawal
13000,plus_student_loans,0.28,+ Student Loans,+ Student Loans
13100,income_tax,0.2,Income Tax,Income Tax
13100,plus_nics,0.28,+ National Insurance,Income Tax + NIC
13100,plus_PA_withdrawl,0.28,+ Personal Allowance Withdrawal,Income Tax + NIC + Taper
13100,plus_child_benefit_withdrawal,0.28,+ Child Benefit Withdrawal,+ Child Benefit Withdrawal
13100,plus_student_loans,0.28,+ Student Loans,+ Student Loans
13200,income_tax,0.2,Income Tax,Income Tax
13200,plus_nics,0.28,+ National Insurance,Income Tax + NIC
13200,plus_PA_withdrawl,0.28,+ Personal Allowance Withdrawal,Income Tax + NIC + Taper
13200,plus_child_benefit_withdrawal,0.28,+ Child Benefit Withdrawal,+ Child Benefit Withdrawal
13200,plus_student_loans,0.28,+ Student Loans,+ Student Loans
13300,income_tax,0.2,Income Tax,Income Tax
13300,plus_nics,0.28,+ National Insurance,Income Tax + NIC
13300,plus_PA_withdrawl,0.28,+ Personal Allowance Withdrawal,Income Tax + NIC + Taper
